Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino
South Korea,KOR,2021-09-08,23743808,3188572,21373005,1328758,0,0,0,0
South Korea,KOR,2021-09-09,24312479,3319018,21382781,1340394,0,0,0,0
South Korea,KOR,2021-09-10,25138595,3530913,21393925,1351169,0,0,0,0
South Korea,KOR,2021-09-11,25535495,3652892,21396394,1360833,0,0,0,0
South Korea,KOR,2021-09-12,25567247,3662643,21396417,1363763,0,0,0,0
South Korea,KOR,2021-09-13,26399194,4064307,21399379,1371088,0,0,0,0
South Korea,KOR,2021-09-14,26938747,4328055,21402472,1381372,0,0,0,0
South Korea,KOR,2021-09-15,27570473,4490074,21405027,1391495,0,0,0,0
South Korea,KOR,2021-09-16,28103142,4679361,21407719,1401492,0,0,0,0
South Korea,KOR,2021-09-17,28820504,5037600,21414611,1413194,0,0,0,0
South Korea,KOR,2021-09-18,29158209,5270111,21417410,1418095,0,0,0,0
South Korea,KOR,2021-09-19,29193005,5281950,21417642,1418295,0,0,0,0
South Korea,KOR,2021-09-20,29215554,5303042,21417859,1418323,0,0,0,0
South Korea,KOR,2021-09-21,29221775,5307421,21418005,1418328,0,0,0,0
South Korea,KOR,2021-09-22,29246424,5325429,21418565,1418448,0,0,0,0
South Korea,KOR,2021-09-23,29794969,5698204,21426550,1423389,0,0,0,0
South Korea,KOR,2021-09-24,30409990,6097108,21436045,1427947,0,0,0,0
South Korea,KOR,2021-09-25,30720033,6309997,21440277,1428849,0,0,0,0
South Korea,KOR,2021-09-26,30753424,6325024,21440687,1429592,0,0,0,0
South Korea,KOR,2021-09-27,31387560,6805747,21447992,1433452,0,0,0,0
South Korea,KOR,2021-09-28,31961584,7164405,21456771,1436850,0,0,0,0
South Korea,KOR,2021-09-29,32437189,7428663,21467120,1441202,0,0,0,0
South Korea,KOR,2021-09-30,32977023,7748011,21487618,1444779,0,0,0,0
South Korea,KOR,2021-10-01,33681584,8094104,21530508,1447442,0,0,0,0
South Korea,KOR,2021-10-02,34012768,8284874,21536782,1449385,0,0,0,0
South Korea,KOR,2021-10-03,34038167,8295728,21537214,1449480,0,0,0,0
South Korea,KOR,2021-10-04,34222213,8323507,21560669,1449714,0,0,0,0
South Korea,KOR,2021-10-05,34908521,8382148,21622549,1452510,0,0,0,0
South Korea,KOR,2021-10-06,35368717,8426799,21660969,1455315,0,0,0,0
South Korea,KOR,2021-10-07,36020351,8475637,21704147,1457773,0,0,0,0
South Korea,KOR,2021-10-08,37003053,8574852,21762564,1459992,0,0,0,0
South Korea,KOR,2021-10-09,37093857,8593772,21766830,1460420,0,0,0,0
South Korea,KOR,2021-10-10,37109035,8597458,21768277,1460701,0,0,0,0
South Korea,KOR,2021-10-11,37213768,8742923,21777770,1460838,0,0,0,0
South Korea,KOR,2021-10-12,37688347,8939633,21811365,1462891,0,0,0,0
South Korea,KOR,2021-10-13,38010670,9054526,21841043,1464969,0,0,0,0
South Korea,KOR,2021-10-14,38372491,9176640,21868975,1466406,0,0,0,0
South Korea,KOR,2021-10-15,38906889,9414400,21905579,1468473,0,0,0,0
South Korea,KOR,2021-10-16,39152105,9572206,21920725,1469294,0,0,0,0
South Korea,KOR,2021-10-17,39166505,9578038,21921196,1469792,0,0,0,0
South Korea,KOR,2021-10-18,39617026,9805528,21944725,1471094,0,0,0,0
South Korea,KOR,2021-10-19,39933057,9951281,21967201,1472280,0,0,0,0
South Korea,KOR,2021-10-20,40202969,10043775,21996439,1473617,0,0,0,0
Spain,ESP,2021-01-08,405836,0,0,0,0,0,0,0
Spain,ESP,2021-01-15,895108,6891,0,0,0,0,0,0
Spain,ESP,2021-01-22,1200629,24104,0,0,0,0,0,0
Spain,ESP,2021-01-29,1544164,27827,0,0,0,0,0,0
Spain,ESP,2021-02-05,2013068,48061,0,0,0,0,0,0
Spain,ESP,2021-02-12,2381797,95296,34566,0,0,0,0,0
Spain,ESP,2021-02-19,2737193,133142,128861,0,0,0,0,0
Spain,ESP,2021-02-26,3219390,146417,361659,0,0,0,0,0
Spain,ESP,2021-03-05,3757511,193156,645742,0,0,0,0,0
Spain,ESP,2021-03-12,4275887,248694,941614,0,0,0,0,0
Spain,ESP,2021-03-19,4802809,331785,978186,0,0,0,0,0
Spain,ESP,2021-03-26,5463920,423940,1401112,0,0,0,0,0
Spain,ESP,2021-04-02,6115095,519899,1910981,0,0,0,0,0
Spain,ESP,2021-04-09,7307300,587199,2584297,0,0,0,0,0
Spain,ESP,2021-04-16,8546104,752203,3100742,0,0,0,0,0
Spain,ESP,2021-04-23,9766178,909608,3486920,33107,0,0,0,0
Spain,ESP,2021-04-30,11436231,1070438,3863896,129950,0,0,0,0
Spain,ESP,2021-05-07,13113038,1278956,4484830,189473,0,0,0,0
Spain,ESP,2021-05-14,14799102,1710288,4712025,221923,0,0,0,0
Spain,ESP,2021-05-21,16483330,2067841,4817650,318655,0,0,0,0
Spain,ESP,2021-05-28,18051214,2397689,4970534,433620,0,0,0,0
Spain,ESP,2021-06-04,20103765,2657004,5301530,619005,0,0,0,0
Spain,ESP,2021-06-11,22416062,3023123,5604513,845970,0,0,0,0
Spain,ESP,2021-06-18,24654600,3352344,5957118,1038994,0,0,0,0
Spain,ESP,2021-06-25,27006485,3653345,6645746,1199049,0,0,0,0
Spain,ESP,2021-07-02,29605972,3908296,7380820,1333070,0,0,0,0
Spain,ESP,2021-07-09,31834234,4239066,8178821,1459564,0,0,0,0
Spain,ESP,2021-07-16,33716037,4748282,8685707,1595309,0,0,0,0
Spain,ESP,2021-07-23,35544738,5222533,8962437,1726512,0,0,0,0
Spain,ESP,2021-07-30,37138836,5682606,9113276,1779842,0,0,0,0
Spain,ESP,2021-08-06,38474621,6079516,9169944,1823932,0,0,0,0
Spain,ESP,2021-08-13,39655365,6491379,9198927,1852927,0,0,0,0
Spain,ESP,2021-08-20,40590935,6882903,9215744,1867063,0,0,0,0
Spain,ESP,2021-08-27,41363172,7202870,9230455,1879524,0,0,0,0
Spain,ESP,2021-09-03,42061098,7449851,9241915,1887104,0,0,0,0
Spain,ESP,2021-09-10,42493854,7561331,9251214,1892141,0,0,0,0
Spain,ESP,2021-09-17,42788662,7632104,9257110,1896512,0,0,0,0
Spain,ESP,2021-09-24,43007074,7698518,9261747,1900820,0,0,0,0
Spain,ESP,2021-10-01,43178137,7746348,9264326,1904120,0,0,0,0
Spain,ESP,2021-10-08,43303193,7774012,9266012,1906932,0,0,0,0
Spain,ESP,2021-10-15,43400655,7795758,9266925,1908837,0,0,0,0
Sweden,SWE,2021-01-01,2471,0,0,0,0,0,0,0
Sweden,SWE,2021-01-08,52856,0,0,0,0,0,0,0
Sweden,SWE,2021-01-15,131987,119,0,0,0,0,0,0
Sweden,SWE,2021-01-22,241065,5521,0,0,0,0,0,0
Sweden,SWE,2021-01-29,324962,8280,0,0,0,0,0,0
Sweden,SWE,2021-02-05,415299,12585,0,0,0,0,0,0
Sweden,SWE,2021-02-12,508480,23324,9825,0,0,0,0,0
Sweden,SWE,2021-02-19,616161,39117,37964,0,0,0,0,0
Sweden,SWE,2021-02-26,721610,48527,77867,0,0,0,0,0
Sweden,SWE,2021-03-05,827001,61531,147560,0,0,0,0,0
Sweden,SWE,2021-03-12,949628,83860,220324,0,0,0,0,0
Sweden,SWE,2021-03-19,1080741,110625,231422,0,0,0,0,0
Sweden,SWE,2021-03-26,1229831,145927,238130,0,0,0,0,0
Sweden,SWE,2021-04-02,1396280,165198,311601,0,0,0,0,0
Sweden,SWE,2021-04-09,1589268,202827,420753,0,0,0,0,0
Sweden,SWE,2021-04-16,1870948,230579,583011,0,0,0,0,0
Sweden,SWE,2021-04-23,2175978,268688,678402,0,0,0,0,0
Sweden,SWE,2021-04-30,2508596,299033,714403,0,0,0,0,0
Sweden,SWE,2021-05-07,2898504,347492,732818,0,0,0,0,0
Sweden,SWE,2021-05-14,3255814,385030,762366,0,0,0,0,0
Sweden,SWE,2021-05-21,3602044,448973,804522,0,0,0,0,0
Sweden,SWE,2021-05-28,4003442,506701,827609,0,0,0,0,0
Sweden,SWE,2021-06-04,4469079,574227,877103,0,0,0,0,0
Sweden,SWE,2021-06-11,5013322,640640,944413,0,0,0,0,0
Sweden,SWE,2021-06-18,5587648,704612,1075831,0,0,0,0,0
Sweden,SWE,2021-06-25,6061456,759850,1181839,0,0,0,0,0
Sweden,SWE,2021-07-02,6641747,831830,1259626,0,0,0,0,0
Sweden,SWE,2021-07-09,7116253,907642,1300121,0,0,0,0,0
Sweden,SWE,2021-07-16,7504650,1002736,1316274,0,0,0,0,0
Sweden,SWE,2021-07-23,7850065,1083092,1324132,0,0,0,0,0
Sweden,SWE,2021-07-30,8165809,1153509,1326835,0,0,0,0,0
Sweden,SWE,2021-08-06,8476243,1220986,1327922,0,0,0,0,0
Sweden,SWE,2021-08-13,8812434,1292827,1328845,0,0,0,0,0
Sweden,SWE,2021-08-20,9203726,1375622,1329876,0,0,0,0,0
Sweden,SWE,2021-08-27,9568607,1451868,1330622,0,0,0,0,0
Sweden,SWE,2021-09-03,9833374,1528803,1330981,0,0,0,0,0
Sweden,SWE,2021-09-10,10014365,1592095,1330993,0,0,0,0,0
Sweden,SWE,2021-09-17,10142361,1652630,1331003,0,0,0,0,0
Sweden,SWE,2021-09-24,10234725,1698024,1331010,0,0,0,0,0
Sweden,SWE,2021-10-01,10314581,1734460,1331010,0,0,0,0,0
Sweden,SWE,2021-10-08,10394333,1758476,1331010,0,0,0,0,0
Sweden,SWE,2021-10-15,10430838,1766380,1331010,0,0,0,0,0
Switzerland,CHE,2020-12-22,2,0,0,0,0,0,0,0
Switzerland,CHE,2020-12-23,427,1,0,0,0,0,0,0
Switzerland,CHE,2020-12-24,691,1,0,0,0,0,0,0
Switzerland,CHE,2020-12-25,691,2,0,0,0,0,0,0
Switzerland,CHE,2020-12-26,1127,2,0,0,0,0,0,0
Switzerland,CHE,2020-12-27,1127,2,0,0,0,0,0,0
Switzerland,CHE,2020-12-28,2752,2,0,0,0,0,0,0
Switzerland,CHE,2020-12-29,4446,2,0,0,0,0,0,0
Switzerland,CHE,2020-12-30,6117,2,0,0,0,0,0,0
Switzerland,CHE,2020-12-31,6369,3,0,0,0,0,0,0
Switzerland,CHE,2021-01-01,6374,5,0,0,0,0,0,0
Switzerland,CHE,2021-01-02,6377,5,0,0,0,0,0,0
Switzerland,CHE,2021-01-03,6377,6,0,0,0,0,0,0
Switzerland,CHE,2021-01-04,10040,6,0,0,0,0,0,0
Switzerland,CHE,2021-01-05,17170,6,0,0,0,0,0,0
Switzerland,CHE,2021-01-06,23012,8,0,0,0,0,0,0
Switzerland,CHE,2021-01-07,30229,10,0,0,0,0,0,0
Switzerland,CHE,2021-01-08,38270,10,0,0,0,0,0,0
Switzerland,CHE,2021-01-09,40390,14,0,0,0,0,0,0
Switzerland,CHE,2021-01-10,40423,14,0,0,0,0,0,0
Switzerland,CHE,2021-01-11,47817,33,0,0,0,0,0,0
Switzerland,CHE,2021-01-12,58125,122,0,0,0,0,0,0
Switzerland,CHE,2021-01-13,69006,331,0,0,0,0,0,0
Switzerland,CHE,2021-01-14,79276,683,0,0,0,0,0,0
Switzerland,CHE,2021-01-15,89273,1478,0,0,0,0,0,0
Switzerland,CHE,2021-01-16,91307,3804,0,0,0,0,0,0
Switzerland,CHE,2021-01-17,91887,3888,0,0,0,0,0,0
Switzerland,CHE,2021-01-18,102475,5536,0,0,0,0,0,0
Switzerland,CHE,2021-01-19,115051,10275,0,0,0,0,0,0
Switzerland,CHE,2021-01-20,128851,16986,0,0,0,0,0,0
Switzerland,CHE,2021-01-21,143460,25655,0,0,0,0,0,0
Switzerland,CHE,2021-01-22,155229,33750,0,0,0,0,0,0
Switzerland,CHE,2021-01-23,156990,37831,0,0,0,0,0,0
Switzerland,CHE,2021-01-24,157554,38450,0,0,0,0,0,0
Switzerland,CHE,2021-01-25,164933,48401,0,0,0,0,0,0
Switzerland,CHE,2021-01-26,173584,64844,0,0,0,0,0,0
Switzerland,CHE,2021-01-27,180876,81934,0,0,0,0,0,0
Switzerland,CHE,2021-01-28,189881,99844,0,0,0,0,0,0
Switzerland,CHE,2021-01-29,195922,111451,0,0,0,0,0,0
Switzerland,CHE,2021-01-30,195922,111451,0,0,0,0,0,0
Switzerland,CHE,2021-01-31,195922,111451,0,0,0,0,0,0
Switzerland,CHE,2021-02-01,202542,120993,0,0,0,0,0,0
Switzerland,CHE,2021-02-02,210822,132330,0,0,0,0,0,0
Switzerland,CHE,2021-02-03,218797,143696,0,0,0,0,0,0
Switzerland,CHE,2021-02-04,229081,154076,0,0,0,0,0,0
Switzerland,CHE,2021-02-05,239305,163426,0,0,0,0,0,0
Switzerland,CHE,2021-02-06,241458,164624,0,0,0,0,0,0
Switzerland,CHE,2021-02-07,242078,165200,0,0,0,0,0,0
Switzerland,CHE,2021-02-08,252618,173219,0,0,0,0,0,0
Switzerland,CHE,2021-02-09,267657,183705,0,0,0,0,0,0
Switzerland,CHE,2021-02-10,282847,195479,0,0,0,0,0,0
Switzerland,CHE,2021-02-11,298599,207414,0,0,0,0,0,0
Switzerland,CHE,2021-02-12,311621,220945,0,0,0,0,0,0
Switzerland,CHE,2021-02-13,313409,226108,0,0,0,0,0,0
Switzerland,CHE,2021-02-14,314027,226837,0,0,0,0,0,0
Switzerland,CHE,2021-02-15,323331,236454,0,0,0,0,0,0
Switzerland,CHE,2021-02-16,335135,249702,0,0,0,0,0,0
Switzerland,CHE,2021-02-17,346494,262596,0,0,0,0,0,0
Switzerland,CHE,2021-02-18,360122,277623,0,0,0,0,0,0
Switzerland,CHE,2021-02-19,372414,289846,0,0,0,0,0,0
Switzerland,CHE,2021-02-20,374971,294559,0,0,0,0,0,0
Switzerland,CHE,2021-02-21,375817,295361,0,0,0,0,0,0
Switzerland,CHE,2021-02-22,384576,306545,0,0,0,0,0,0
Switzerland,CHE,2021-02-23,395111,322680,0,0,0,0,0,0
Switzerland,CHE,2021-02-24,406371,339722,0,0,0,0,0,0
Switzerland,CHE,2021-02-25,418128,357508,0,0,0,0,0,0
Switzerland,CHE,2021-02-26,427245,373138,0,0,0,0,0,0
Switzerland,CHE,2021-02-27,429638,377312,0,0,0,0,0,0
Switzerland,CHE,2021-02-28,430564,378375,0,0,0,0,0,0
Switzerland,CHE,2021-03-01,439586,391625,0,0,0,0,0,0
Switzerland,CHE,2021-03-02,450454,406749,0,0,0,0,0,0
Switzerland,CHE,2021-03-03,464509,424587,0,0,0,0,0,0
Switzerland,CHE,2021-03-04,478984,443728,0,0,0,0,0,0
Switzerland,CHE,2021-03-05,492166,459776,0,0,0,0,0,0
Switzerland,CHE,2021-03-06,494833,463434,0,0,0,0,0,0
Switzerland,CHE,2021-03-07,495967,464257,0,0,0,0,0,0
Switzerland,CHE,2021-03-08,507711,475973,0,0,0,0,0,0
Switzerland,CHE,2021-03-09,522263,491906,0,0,0,0,0,0
Switzerland,CHE,2021-03-10,537043,507365,0,0,0,0,0,0
Switzerland,CHE,2021-03-11,552723,523923,0,0,0,0,0,0
Switzerland,CHE,2021-03-12,566443,537770,0,0,0,0,0,0
Switzerland,CHE,2021-03-13,568286,541951,0,0,0,0,0,0
Switzerland,CHE,2021-03-14,569154,542531,0,0,0,0,0,0
Switzerland,CHE,2021-03-15,580130,552658,0,0,0,0,0,0
Switzerland,CHE,2021-03-16,596114,565587,0,0,0,0,0,0
Switzerland,CHE,2021-03-17,613977,579439,0,0,0,0,0,0
Switzerland,CHE,2021-03-18,632450,594425,0,0,0,0,0,0
Switzerland,CHE,2021-03-19,648090,606784,0,0,0,0,0,0
Switzerland,CHE,2021-03-20,651038,610048,0,0,0,0,0,0
Switzerland,CHE,2021-03-21,652246,610190,0,0,0,0,0,0
Switzerland,CHE,2021-03-22,665773,621518,0,0,0,0,0,0
Switzerland,CHE,2021-03-23,681672,638087,0,0,0,0,0,0
Switzerland,CHE,2021-03-24,697847,657128,0,0,0,0,0,0
Switzerland,CHE,2021-03-25,711760,682180,0,0,0,0,0,0
Switzerland,CHE,2021-03-26,726613,703473,0,0,0,0,0,0
Switzerland,CHE,2021-03-27,729911,710330,0,0,0,0,0,0
Switzerland,CHE,2021-03-28,732212,711644,0,0,0,0,0,0
Switzerland,CHE,2021-03-29,745138,732012,0,0,0,0,0,0
Switzerland,CHE,2021-03-30,760960,757753,0,0,0,0,0,0
Switzerland,CHE,2021-03-31,777475,780158,0,0,0,0,0,0
Switzerland,CHE,2021-04-01,795438,803910,0,0,0,0,0,0
Switzerland,CHE,2021-04-02,800548,809234,0,0,0,0,0,0
Switzerland,CHE,2021-04-03,804687,811556,0,0,0,0,0,0
Switzerland,CHE,2021-04-04,805803,812175,0,0,0,0,0,0
Switzerland,CHE,2021-04-05,809605,814267,0,0,0,0,0,0
Switzerland,CHE,2021-04-06,830522,831715,0,0,0,0,0,0
Switzerland,CHE,2021-04-07,856652,852149,0,0,0,0,0,0
Switzerland,CHE,2021-04-08,883974,877127,0,0,0,0,0,0
Switzerland,CHE,2021-04-09,906770,902167,0,0,0,0,0,0
Switzerland,CHE,2021-04-10,912275,911326,0,0,0,0,0,0
Switzerland,CHE,2021-04-11,914567,913160,0,0,0,0,0,0
Switzerland,CHE,2021-04-12,941749,930518,0,0,0,0,0,0
Switzerland,CHE,2021-04-13,972974,953550,0,0,0,0,0,0
Switzerland,CHE,2021-04-14,1005384,978302,0,0,0,0,0,0
Switzerland,CHE,2021-04-15,1035788,1006454,0,0,0,0,0,0
Switzerland,CHE,2021-04-16,1063638,1033586,0,0,0,0,0,0
Switzerland,CHE,2021-04-17,1070598,1044681,0,0,0,0,0,0
Switzerland,CHE,2021-04-18,1075300,1046366,0,0,0,0,0,0
Switzerland,CHE,2021-04-19,1106985,1066513,0,0,0,0,0,0
Switzerland,CHE,2021-04-20,1141869,1095891,0,0,0,0,0,0
Switzerland,CHE,2021-04-21,1176683,1128878,0,0,0,0,0,0
Switzerland,CHE,2021-04-22,1209346,1171181,0,0,0,0,0,0
Switzerland,CHE,2021-04-23,1241208,1205987,0,0,0,0,0,0
Switzerland,CHE,2021-04-24,1250593,1224052,0,0,0,0,0,0
Switzerland,CHE,2021-04-25,1257014,1229719,0,0,0,0,0,0
Switzerland,CHE,2021-04-26,1284432,1259555,0,0,0,0,0,0
Switzerland,CHE,2021-04-27,1318019,1300761,0,0,0,0,0,0
Switzerland,CHE,2021-04-28,1353006,1339768,0,0,0,0,0,0
Switzerland,CHE,2021-04-29,1385226,1380897,0,0,0,0,0,0
Switzerland,CHE,2021-04-30,1413863,1416994,0,0,0,0,0,0
Switzerland,CHE,2021-05-01,1426566,1434447,0,0,0,0,0,0
Switzerland,CHE,2021-05-02,1432905,1440745,0,0,0,0,0,0
Switzerland,CHE,2021-05-03,1465313,1469290,0,0,0,0,0,0
Switzerland,CHE,2021-05-04,1501908,1509059,0,0,0,0,0,0
Switzerland,CHE,2021-05-05,1535946,1554125,0,0,0,0,0,0
Switzerland,CHE,2021-05-06,1571488,1609634,0,0,0,0,0,0
Switzerland,CHE,2021-05-07,1601060,1666273,0,0,0,0,0,0
Switzerland,CHE,2021-05-08,1615820,1692154,0,0,0,0,0,0
Switzerland,CHE,2021-05-09,1621504,1702571,0,0,0,0,0,0
Switzerland,CHE,2021-05-10,1654386,1750989,0,0,0,0,0,0
Switzerland,CHE,2021-05-11,1692260,1809468,0,0,0,0,0,0
Switzerland,CHE,2021-05-12,1729656,1870262,0,0,0,0,0,0
Switzerland,CHE,2021-05-13,1746991,1898950,0,0,0,0,0,0
Switzerland,CHE,2021-05-14,1776509,1951434,0,0,0,0,0,0
Switzerland,CHE,2021-05-15,1791189,1980945,0,0,0,0,0,0
Switzerland,CHE,2021-05-16,1798584,1992572,0,0,0,0,0,0
Switzerland,CHE,2021-05-17,1831964,2044022,0,0,0,0,0,0
Switzerland,CHE,2021-05-18,1869314,2107629,0,0,0,0,0,0
Switzerland,CHE,2021-05-19,1903880,2176050,0,0,0,0,0,0
Switzerland,CHE,2021-05-20,1938376,2251806,0,0,0,0,0,0
Switzerland,CHE,2021-05-21,1972295,2320434,0,1,0,0,0,0
Switzerland,CHE,2021-05-22,1986123,2354320,0,1,0,0,0,0
Switzerland,CHE,2021-05-23,1990871,2368305,0,1,0,0,0,0
Switzerland,CHE,2021-05-24,2007206,2402566,0,1,0,0,0,0
Switzerland,CHE,2021-05-25,2043113,2468830,0,1,0,0,0,0
Switzerland,CHE,2021-05-26,2079247,2540356,0,1,0,0,0,0
Switzerland,CHE,2021-05-27,2111674,2616721,0,1,0,0,0,0
Switzerland,CHE,2021-05-28,2144871,2689401,0,1,0,0,0,0
Switzerland,CHE,2021-05-29,2160859,2727993,0,1,0,0,0,0
Switzerland,CHE,2021-05-30,2169929,2743582,0,1,0,0,0,0
Switzerland,CHE,2021-05-31,2204044,2803256,0,1,0,0,0,0
Switzerland,CHE,2021-06-01,2239601,2876744,0,1,0,0,0,0
Switzerland,CHE,2021-06-02,2270560,2958858,0,1,0,0,0,0
Switzerland,CHE,2021-06-03,2295043,3038303,0,1,0,0,0,0
Switzerland,CHE,2021-06-04,2320365,3124610,0,1,0,0,0,0
Switzerland,CHE,2021-06-05,2338325,3180399,0,1,0,0,0,0
Switzerland,CHE,2021-06-06,2345876,3200560,0,1,0,0,0,0
Switzerland,CHE,2021-06-07,2369376,3279337,0,1,0,0,0,0
Switzerland,CHE,2021-06-08,2394115,3367197,0,1,0,0,0,0
Switzerland,CHE,2021-06-09,2418541,3456208,0,1,0,0,0,0
Switzerland,CHE,2021-06-10,2440541,3540383,0,1,0,0,0,0
Switzerland,CHE,2021-06-11,2465759,3623955,0,1,0,0,0,0
Switzerland,CHE,2021-06-12,2483347,3677645,0,1,0,0,0,0
Switzerland,CHE,2021-06-13,2490829,3696965,0,1,0,0,0,0
Switzerland,CHE,2021-06-14,2512558,3773535,0,1,0,0,0,0
Switzerland,CHE,2021-06-15,2533440,3857394,0,1,0,0,0,0
Switzerland,CHE,2021-06-16,2551858,3942735,0,1,0,0,0,0
Switzerland,CHE,2021-06-17,2570384,4031178,0,1,0,0,0,0
Switzerland,CHE,2021-06-18,2590316,4114230,0,1,0,0,0,0
Switzerland,CHE,2021-06-19,2605861,4161963,0,1,0,0,0,0
Switzerland,CHE,2021-06-20,2610695,4177957,0,1,0,0,0,0
Switzerland,CHE,2021-06-21,2627685,4249283,0,1,0,0,0,0
Switzerland,CHE,2021-06-22,2643607,4325941,0,1,0,0,0,0
Switzerland,CHE,2021-06-23,2658351,4401393,0,1,0,0,0,0
Switzerland,CHE,2021-06-24,2673260,4475244,0,1,0,0,0,0
Switzerland,CHE,2021-06-25,2690395,4545998,0,1,0,0,0,0
Switzerland,CHE,2021-06-26,2700541,4587129,0,1,0,0,0,0
Switzerland,CHE,2021-06-27,2705316,4600882,0,1,0,0,0,0
Switzerland,CHE,2021-06-28,2717688,4663434,0,1,0,0,0,0
Switzerland,CHE,2021-06-29,2731905,4728689,0,1,0,0,0,0
Switzerland,CHE,2021-06-30,2745887,4797878,0,1,0,0,0,0
Switzerland,CHE,2021-07-01,2757858,4858876,0,1,0,0,0,0
Switzerland,CHE,2021-07-02,2768577,4922480,0,1,0,0,0,0
Switzerland,CHE,2021-07-03,2776267,4962284,0,1,0,0,0,0
Switzerland,CHE,2021-07-04,2779375,4974122,0,1,0,0,0,0
Switzerland,CHE,2021-07-05,2791896,5033287,0,1,0,0,0,0
Switzerland,CHE,2021-07-06,2803525,5095022,0,1,0,0,0,0
Switzerland,CHE,2021-07-07,2815575,5153581,0,1,0,0,0,0
Switzerland,CHE,2021-07-08,2827540,5213329,0,1,0,0,0,0
Switzerland,CHE,2021-07-09,2841275,5270384,0,1,0,0,0,0
Switzerland,CHE,2021-07-10,2850615,5303202,0,1,0,0,0,0
Switzerland,CHE,2021-07-11,2852902,5312619,0,1,0,0,0,0
Switzerland,CHE,2021-07-12,2867525,5367627,0,1,0,0,0,0
Switzerland,CHE,2021-07-13,2880648,5423499,0,1,0,0,0,0
Switzerland,CHE,2021-07-14,2893037,5473235,0,1,0,0,0,0
Switzerland,CHE,2021-07-15,2903426,5524051,0,1,0,0,0,0
Switzerland,CHE,2021-07-16,2914491,5573747,0,1,0,0,0,0
Switzerland,CHE,2021-07-17,2921907,5599543,0,1,0,0,0,0
Switzerland,CHE,2021-07-18,2923309,5606006,0,1,0,0,0,0
Switzerland,CHE,2021-07-19,2937525,5655927,0,1,0,0,0,0
Switzerland,CHE,2021-07-20,2948177,5701031,0,1,0,0,0,0
Switzerland,CHE,2021-07-21,2957611,5741350,0,1,0,0,0,0
Switzerland,CHE,2021-07-22,2966848,5777291,0,1,0,0,0,0
Switzerland,CHE,2021-07-23,2977304,5815454,0,1,0,0,0,0
Switzerland,CHE,2021-07-24,2982953,5835451,0,1,0,0,0,0
Switzerland,CHE,2021-07-25,2983816,5839483,0,1,0,0,0,0
Switzerland,CHE,2021-07-26,2993270,5873094,0,1,0,0,0,0
Switzerland,CHE,2021-07-27,3001257,5900957,0,1,0,0,0,0
Switzerland,CHE,2021-07-28,3009926,5924237,0,1,0,0,0,0
Switzerland,CHE,2021-07-29,3017651,5947551,0,1,0,0,0,0
Switzerland,CHE,2021-07-30,3026277,5971144,0,1,0,0,0,0
Switzerland,CHE,2021-07-31,3029881,5978971,0,1,0,0,0,0
Switzerland,CHE,2021-08-01,3030895,5979432,0,1,0,0,0,0
Switzerland,CHE,2021-08-02,3038680,5993554,0,1,0,0,0,0
Switzerland,CHE,2021-08-03,3045271,6013780,0,1,0,0,0,0
Switzerland,CHE,2021-08-04,3053315,6029892,0,1,0,0,0,0
Switzerland,CHE,2021-08-05,3060784,6047813,0,1,0,0,0,0
Switzerland,CHE,2021-08-06,3068592,6068208,0,1,0,0,0,0
Switzerland,CHE,2021-08-07,3072318,6073723,0,1,0,0,0,0
Switzerland,CHE,2021-08-08,3072807,6074060,0,1,0,0,0,0
Switzerland,CHE,2021-08-09,3080161,6088667,0,1,0,0,0,0
Switzerland,CHE,2021-08-10,3087098,6104300,0,1,0,0,0,0
Switzerland,CHE,2021-08-11,3096633,6118693,0,1,0,0,0,0
Switzerland,CHE,2021-08-12,3104713,6136651,0,1,0,0,0,0
Switzerland,CHE,2021-08-13,3112677,6156476,0,1,0,0,0,0
Switzerland,CHE,2021-08-14,3116748,6162885,0,1,0,0,0,0
Switzerland,CHE,2021-08-15,3117043,6163171,0,1,0,0,0,0
Switzerland,CHE,2021-08-16,3124765,6177139,0,1,0,0,0,0
Switzerland,CHE,2021-08-17,3133242,6192229,0,1,0,0,0,0
Switzerland,CHE,2021-08-18,3143882,6208334,0,1,0,0,0,0
Switzerland,CHE,2021-08-19,3152111,6226122,0,1,0,0,0,0
Switzerland,CHE,2021-08-20,3161725,6248547,0,1,0,0,0,0
Switzerland,CHE,2021-08-21,3166866,6255445,0,1,0,0,0,0
Switzerland,CHE,2021-08-22,3167344,6255846,0,1,0,0,0,0
Switzerland,CHE,2021-08-23,3175666,6270063,0,1,0,0,0,0
Switzerland,CHE,2021-08-24,3184591,6285734,0,1,0,0,0,0
Switzerland,CHE,2021-08-25,3197689,6301510,0,1,0,0,0,0
Switzerland,CHE,2021-08-26,3206762,6321765,0,1,0,0,0,0
Switzerland,CHE,2021-08-27,3216066,6347077,0,1,0,0,0,0
Switzerland,CHE,2021-08-28,3223662,6356866,0,1,0,0,0,0
Switzerland,CHE,2021-08-29,3223949,6358504,0,1,0,0,0,0
Switzerland,CHE,2021-08-30,3233538,6371787,0,1,0,0,0,0
Switzerland,CHE,2021-08-31,3241861,6387721,0,1,0,0,0,0
Switzerland,CHE,2021-09-01,3255931,6401778,0,1,0,0,0,0
